"TIME","GEO","CROP_PRO","STRUCPRO","Value","Flag and Footnotes"
"2007","Agder og Rogaland","ha: Industrial crops - total","Total","0",""
"2007","Agder og Rogaland","ha: Tobacco","Total","0",""
"2007","Agder og Rogaland","ha: Hops","Total","0",""
"2007","Agder og Rogaland","ha: Cotton","Total","0",""
"2007","Agder og Rogaland","ha: Rape and turnip","Total","0",""
"2007","Agder og Rogaland","ha: Sunflower","Total","0",""
"2007","Agder og Rogaland","ha: Soya","Total","0",""
"2007","Agder og Rogaland","ha:  Other oil-seed or fibre crops","Total","0",""
"2007","Agder og Rogaland","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2007","Agder og Rogaland","ha: Under glass: Flowers and ornemental plants","Total","20",""
"2007","Agder og Rogaland","ha: Fodder crops - total","Total","40 570",""
"2007","Agder og Rogaland","ha: Fodder crops - temporary grass","Total","39 790",""
"2007","Agder og Rogaland","ha: Total: Other green fodder: Fodder crops","Total","780",""
"2007","Agder og Rogaland","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2007","Agder og Rogaland","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Vestlandet","ha: Utilised agricultural area","Total","147 940",""
"2007","Vestlandet","ha: Arable land","Total","33 710",""
"2007","Vestlandet","ha: Common wheat and spelt","Total","70",""
"2007","Vestlandet","ha: Durum wheat","Total","0",""
"2007","Vestlandet","ha: Rye","Total","0",""
"2007","Vestlandet","ha: Barley","Total","1 760",""
"2007","Vestlandet","ha: Oats","Total","150",""
"2007","Vestlandet","ha: Grain maize","Total","0",""
"2007","Vestlandet","ha: Rice","Total","0",""
"2007","Vestlandet","ha: Other cereals","Total","150",""
"2007","Vestlandet","ha: Pulses - total","Total","0",""
"2007","Vestlandet","ha: Potatoes","Total","330",""
"2007","Vestlandet","ha: Sugar beet","Total","0",""
"2007","Vestlandet","ha: Fodder roots and brassicas","Total","0",""
"2007","Vestlandet","ha: Industrial crops - total","Total","0",""
"2007","Vestlandet","ha: Tobacco","Total","0",""
"2007","Vestlandet","ha: Hops","Total","0",""
"2007","Vestlandet","ha: Cotton","Total","0",""
"2007","Vestlandet","ha: Rape and turnip","Total","0",""
"2007","Vestlandet","ha: Sunflower","Total","0",""
"2007","Vestlandet","ha: Soya","Total","0",""
"2007","Vestlandet","ha:  Other oil-seed or fibre crops","Total","0",""
"2007","Vestlandet","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2007","Vestlandet","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2007","Vestlandet","ha: Fodder crops - total","Total","30 670",""
"2007","Vestlandet","ha: Fodder crops - temporary grass","Total","30 350",""
"2007","Vestlandet","ha: Total: Other green fodder: Fodder crops","Total","320",""
"2007","Vestlandet","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2007","Vestlandet","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Trøndelag","ha: Utilised agricultural area","Total","165 910",""
"2007","Trøndelag","ha: Arable land","Total","110 820",""
"2007","Trøndelag","ha: Common wheat and spelt","Total","1 160",""
"2007","Trøndelag","ha: Durum wheat","Total","0",""
"2007","Trøndelag","ha: Rye","Total","50",""
"2007","Trøndelag","ha: Barley","Total","43 930",""
"2007","Trøndelag","ha: Oats","Total","3 700",""
"2007","Trøndelag","ha: Grain maize","Total","0",""
"2007","Trøndelag","ha: Rice","Total","0",""
"2007","Trøndelag","ha: Other cereals","Total","250",""
"2007","Trøndelag","ha: Pulses - total","Total","0",""
"2007","Trøndelag","ha: Potatoes","Total","1 680",""
"2007","Trøndelag","ha: Sugar beet","Total","0",""
"2007","Trøndelag","ha: Fodder roots and brassicas","Total","0",""
"2007","Trøndelag","ha: Industrial crops - total","Total","30",""
"2007","Trøndelag","ha: Tobacco","Total","0",""
"2007","Trøndelag","ha: Hops","Total","0",""
"2007","Trøndelag","ha: Cotton","Total","0",""
"2007","Trøndelag","ha: Rape and turnip","Total","30",""
"2007","Trøndelag","ha: Sunflower","Total","0",""
"2007","Trøndelag","ha: Soya","Total","0",""
"2007","Trøndelag","ha:  Other oil-seed or fibre crops","Total","0",""
"2007","Trøndelag","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2007","Trøndelag","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2007","Trøndelag","ha: Fodder crops - total","Total","58 880",""
"2007","Trøndelag","ha: Fodder crops - temporary grass","Total","55 810",""
"2007","Trøndelag","ha: Total: Other green fodder: Fodder crops","Total","3 080",""
"2007","Trøndelag","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2007","Trøndelag","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Nord-Norge","ha: Utilised agricultural area","Total","97 210",""
"2007","Nord-Norge","ha: Arable land","Total","33 850",""
"2007","Nord-Norge","ha: Common wheat and spelt","Total","0",""
"2007","Nord-Norge","ha: Durum wheat","Total","0",""
"2007","Nord-Norge","ha: Rye","Total","0",""
"2007","Nord-Norge","ha: Barley","Total","280",""
"2007","Nord-Norge","ha: Oats","Total","20",""
"2007","Nord-Norge","ha: Grain maize","Total","0",""
"2007","Nord-Norge","ha: Rice","Total","0",""
"2007","Nord-Norge","ha: Other cereals","Total","150",""
"2007","Nord-Norge","ha: Pulses - total","Total","0",""
"2007","Nord-Norge","ha: Potatoes","Total","720",""
"2007","Nord-Norge","ha: Sugar beet","Total","0",""
"2007","Nord-Norge","ha: Fodder roots and brassicas","Total","0",""
"2007","Nord-Norge","ha: Industrial crops - total","Total","0",""
"2007","Nord-Norge","ha: Tobacco","Total","0",""
"2007","Nord-Norge","ha: Hops","Total","0",""
"2007","Nord-Norge","ha: Cotton","Total","0",""
"2007","Nord-Norge","ha: Rape and turnip","Total","0",""
"2007","Nord-Norge","ha: Sunflower","Total","0",""
"2007","Nord-Norge","ha: Soya","Total","0",""
"2007","Nord-Norge","ha:  Other oil-seed or fibre crops","Total","0",""
"2007","Nord-Norge","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2007","Nord-Norge","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2007","Nord-Norge","ha: Fodder crops - total","Total","32 490",""
"2007","Nord-Norge","ha: Fodder crops - temporary grass","Total","31 110",""
"2007","Nord-Norge","ha: Total: Other green fodder: Fodder crops","Total","1 380",""
"2007","Nord-Norge","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2007","Nord-Norge","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Switzerland","ha: Utilised agricultural area","Total","1 056 700",""
"2007","Switzerland","ha: Arable land","Total","406 880",""
"2007","Switzerland","ha: Common wheat and spelt","Total","80 130",""
"2007","Switzerland","ha: Durum wheat","Total","0",""
"2007","Switzerland","ha: Rye","Total","1 780",""
"2007","Switzerland","ha: Barley","Total","34 870",""
"2007","Switzerland","ha: Oats","Total","2 230",""
"2007","Switzerland","ha: Grain maize","Total","17 460",""
"2007","Switzerland","ha: Rice","Total","0",""
"2007","Switzerland","ha: Other cereals","Total","21 100",""
"2007","Switzerland","ha: Pulses - total","Total","5 520",""
"2007","Switzerland","ha: Potatoes","Total","11 750",""
"2007","Switzerland","ha: Sugar beet","Total","20 660",""
"2007","Switzerland","ha: Fodder roots and brassicas","Total","1 210",""
"2007","Switzerland","ha: Industrial crops - total","Total","27 090",""
"2007","Switzerland","ha: Tobacco","Total","550",""
"2007","Switzerland","ha: Hops","Total","20",""
"2007","Switzerland","ha: Cotton","Total","0",""
"2007","Switzerland","ha: Rape and turnip","Total","20 200",""
"2007","Switzerland","ha: Sunflower","Total","4 870",""
"2007","Switzerland","ha: Soya","Total","1 000",""
"2007","Switzerland","ha:  Other oil-seed or fibre crops","Total","190",""
"2007","Switzerland","ha: Outdoor: Flowers and ornemental plants","Total","280",""
"2007","Switzerland","ha: Under glass: Flowers and ornemental plants","Total","310",""
"2007","Switzerland","ha: Fodder crops - total","Total","169 070",""
"2007","Switzerland","ha: Fodder crops - temporary grass","Total","126 210",""
"2007","Switzerland","ha: Total: Other green fodder: Fodder crops","Total","42 860",""
"2007","Switzerland","ha: Green maize: Other green fodder: Fodder crops","Total","42 770",""
"2007","Switzerland","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Région lémanique","ha: Utilised agricultural area","Total","158 500",""
"2007","Région lémanique","ha: Arable land","Total","82 410",""
"2007","Région lémanique","ha: Common wheat and spelt","Total","22 920",""
"2007","Région lémanique","ha: Durum wheat","Total","0",""
"2007","Région lémanique","ha: Rye","Total","470",""
"2007","Région lémanique","ha: Barley","Total","6 610",""
"2007","Région lémanique","ha: Oats","Total","320",""
"2007","Région lémanique","ha: Grain maize","Total","4 260",""
"2007","Région lémanique","ha: Rice","Total","0",""
"2007","Région lémanique","ha: Other cereals","Total","4 810",""
"2007","Région lémanique","ha: Pulses - total","Total","2 060",""
"2007","Région lémanique","ha: Potatoes","Total","2 190",""
"2007","Région lémanique","ha: Sugar beet","Total","4 900",""
"2007","Région lémanique","ha: Fodder roots and brassicas","Total","170",""
"2007","Région lémanique","ha: Industrial crops - total","Total","10 220",""
"2007","Région lémanique","ha: Tobacco","Total","180",""
"2007","Région lémanique","ha: Hops","Total","0",""
"2007","Région lémanique","ha: Cotton","Total","0",""
"2007","Région lémanique","ha: Rape and turnip","Total","7 310",""
"2007","Région lémanique","ha: Sunflower","Total","2 310",""
"2007","Région lémanique","ha: Soya","Total","250",""
"2007","Région lémanique","ha:  Other oil-seed or fibre crops","Total","70",""
"2007","Région lémanique","ha: Outdoor: Flowers and ornemental plants","Total","40",""
"2007","Région lémanique","ha: Under glass: Flowers and ornemental plants","Total","60",""
"2007","Région lémanique","ha: Fodder crops - total","Total","20 640",""
"2007","Région lémanique","ha: Fodder crops - temporary grass","Total","15 290",""
"2007","Région lémanique","ha: Total: Other green fodder: Fodder crops","Total","5 350",""
"2007","Région lémanique","ha: Green maize: Other green fodder: Fodder crops","Total","5 290",""
"2007","Région lémanique","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Espace Mittelland","ha: Utilised agricultural area","Total","372 930",""
"2007","Espace Mittelland","ha: Arable land","Total","164 110",""
"2007","Espace Mittelland","ha: Common wheat and spelt","Total","26 690",""
"2007","Espace Mittelland","ha: Durum wheat","Total","0",""
"2007","Espace Mittelland","ha: Rye","Total","660",""
"2007","Espace Mittelland","ha: Barley","Total","15 450",""
"2007","Espace Mittelland","ha: Oats","Total","1 230",""
"2007","Espace Mittelland","ha: Grain maize","Total","4 910",""
"2007","Espace Mittelland","ha: Rice","Total","0",""
"2007","Espace Mittelland","ha: Other cereals","Total","8 580",""
"2007","Espace Mittelland","ha: Pulses - total","Total","2 090",""
"2007","Espace Mittelland","ha: Potatoes","Total","6 160",""
"2007","Espace Mittelland","ha: Sugar beet","Total","6 700",""
"2007","Espace Mittelland","ha: Fodder roots and brassicas","Total","690",""
"2007","Espace Mittelland","ha: Industrial crops - total","Total","6 580",""
"2007","Espace Mittelland","ha: Tobacco","Total","300",""
"2007","Espace Mittelland","ha: Hops","Total","0",""
"2007","Espace Mittelland","ha: Cotton","Total","0",""
"2007","Espace Mittelland","ha: Rape and turnip","Total","5 400",""
"2007","Espace Mittelland","ha: Sunflower","Total","680",""
"2007","Espace Mittelland","ha: Soya","Total","110",""
"2007","Espace Mittelland","ha:  Other oil-seed or fibre crops","Total","20",""
"2007","Espace Mittelland","ha: Outdoor: Flowers and ornemental plants","Total","50",""
"2007","Espace Mittelland","ha: Under glass: Flowers and ornemental plants","Total","50",""
"2007","Espace Mittelland","ha: Fodder crops - total","Total","80 620",""
"2007","Espace Mittelland","ha: Fodder crops - temporary grass","Total","64 350",""
"2007","Espace Mittelland","ha: Total: Other green fodder: Fodder crops","Total","16 270",""
"2007","Espace Mittelland","ha: Green maize: Other green fodder: Fodder crops","Total","16 240",""
"2007","Espace Mittelland","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Nordwestschweiz","ha: Utilised agricultural area","Total","83 800",""
"2007","Nordwestschweiz","ha: Arable land","Total","46 220",""
"2007","Nordwestschweiz","ha: Common wheat and spelt","Total","9 530",""
"2007","Nordwestschweiz","ha: Durum wheat","Total","0",""
"2007","Nordwestschweiz","ha: Rye","Total","190",""
"2007","Nordwestschweiz","ha: Barley","Total","4 590",""
"2007","Nordwestschweiz","ha: Oats","Total","250",""
"2007","Nordwestschweiz","ha: Grain maize","Total","2 220",""
"2007","Nordwestschweiz","ha: Rice","Total","0",""
"2007","Nordwestschweiz","ha: Other cereals","Total","2 790",""
"2007","Nordwestschweiz","ha: Pulses - total","Total","390",""
"2007","Nordwestschweiz","ha: Potatoes","Total","940",""
"2007","Nordwestschweiz","ha: Sugar beet","Total","1 400",""
"2007","Nordwestschweiz","ha: Fodder roots and brassicas","Total","40",""
"2007","Nordwestschweiz","ha: Industrial crops - total","Total","3 010",""
"2007","Nordwestschweiz","ha: Tobacco","Total","0",""
"2007","Nordwestschweiz","ha: Hops","Total","0",""
"2007","Nordwestschweiz","ha: Cotton","Total","0",""
"2007","Nordwestschweiz","ha: Rape and turnip","Total","2 440",""
"2007","Nordwestschweiz","ha: Sunflower","Total","390",""
"2007","Nordwestschweiz","ha: Soya","Total","140",""
"2007","Nordwestschweiz","ha:  Other oil-seed or fibre crops","Total","10",""
"2007","Nordwestschweiz","ha: Outdoor: Flowers and ornemental plants","Total","50",""
"2007","Nordwestschweiz","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2007","Nordwestschweiz","ha: Fodder crops - total","Total","18 450",""
"2007","Nordwestschweiz","ha: Fodder crops - temporary grass","Total","12 800",""
"2007","Nordwestschweiz","ha: Total: Other green fodder: Fodder crops","Total","5 650",""
"2007","Nordwestschweiz","ha: Green maize: Other green fodder: Fodder crops","Total","5 650",""
"2007","Nordwestschweiz","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Zürich","ha: Utilised agricultural area","Total","74 180",""
"2007","Zürich","ha: Arable land","Total","38 390",""
"2007","Zürich","ha: Common wheat and spelt","Total","8 840",""
"2007","Zürich","ha: Durum wheat","Total","0",""
"2007","Zürich","ha: Rye","Total","270",""
"2007","Zürich","ha: Barley","Total","2 660",""
"2007","Zürich","ha: Oats","Total","180",""
"2007","Zürich","ha: Grain maize","Total","2 320",""
"2007","Zürich","ha: Rice","Total","0",""
"2007","Zürich","ha: Other cereals","Total","1 260",""
"2007","Zürich","ha: Pulses - total","Total","350",""
"2007","Zürich","ha: Potatoes","Total","950",""
"2007","Zürich","ha: Sugar beet","Total","3 360",""
"2007","Zürich","ha: Fodder roots and brassicas","Total","40",""
"2007","Zürich","ha: Industrial crops - total","Total","3 040",""
"2007","Zürich","ha: Tobacco","Total","20",""
"2007","Zürich","ha: Hops","Total","0",""
"2007","Zürich","ha: Cotton","Total","0",""
"2007","Zürich","ha: Rape and turnip","Total","1 990",""
"2007","Zürich","ha: Sunflower","Total","770",""
"2007","Zürich","ha: Soya","Total","210",""
"2007","Zürich","ha:  Other oil-seed or fibre crops","Total","20",""
"2007","Zürich","ha: Outdoor: Flowers and ornemental plants","Total","70",""
"2007","Zürich","ha: Under glass: Flowers and ornemental plants","Total","70",""
"2007","Zürich","ha: Fodder crops - total","Total","12 930",""
"2007","Zürich","ha: Fodder crops - temporary grass","Total","8 350",""
"2007","Zürich","ha: Total: Other green fodder: Fodder crops","Total","4 580",""
"2007","Zürich","ha: Green maize: Other green fodder: Fodder crops","Total","4 580",""
"2007","Zürich","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Ostschweiz","ha: Utilised agricultural area","Total","218 960",""
"2007","Ostschweiz","ha: Arable land","Total","45 160",""
"2007","Ostschweiz","ha: Common wheat and spelt","Total","8 860",""
"2007","Ostschweiz","ha: Durum wheat","Total","0",""
"2007","Ostschweiz","ha: Rye","Total","150",""
"2007","Ostschweiz","ha: Barley","Total","3 240",""
"2007","Ostschweiz","ha: Oats","Total","160",""
"2007","Ostschweiz","ha: Grain maize","Total","2 440",""
"2007","Ostschweiz","ha: Rice","Total","0",""
"2007","Ostschweiz","ha: Other cereals","Total","1 900",""
"2007","Ostschweiz","ha: Pulses - total","Total","460",""
"2007","Ostschweiz","ha: Potatoes","Total","1 220",""
"2007","Ostschweiz","ha: Sugar beet","Total","4 080",""
"2007","Ostschweiz","ha: Fodder roots and brassicas","Total","110",""
"2007","Ostschweiz","ha: Industrial crops - total","Total","3 090",""
"2007","Ostschweiz","ha: Tobacco","Total","10",""
"2007","Ostschweiz","ha: Hops","Total","0",""
"2007","Ostschweiz","ha: Cotton","Total","0",""
"2007","Ostschweiz","ha: Rape and turnip","Total","2 120",""
"2007","Ostschweiz","ha: Sunflower","Total","720",""
"2007","Ostschweiz","ha: Soya","Total","140",""
"2007","Ostschweiz","ha:  Other oil-seed or fibre crops","Total","60",""
"2007","Ostschweiz","ha: Outdoor: Flowers and ornemental plants","Total","40",""
"2007","Ostschweiz","ha: Under glass: Flowers and ornemental plants","Total","50",""
"2007","Ostschweiz","ha: Fodder crops - total","Total","17 220",""
"2007","Ostschweiz","ha: Fodder crops - temporary grass","Total","11 050",""
"2007","Ostschweiz","ha: Total: Other green fodder: Fodder crops","Total","6 170",""
"2007","Ostschweiz","ha: Green maize: Other green fodder: Fodder crops","Total","6 170",""
"2007","Ostschweiz","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2007","Zentralschweiz","ha: Utilised agricultural area","Total","134 330",""
"2007","Zentralschweiz","ha: Arable land","Total","28 730",""
