YLDGAPF(-),  grid_no,  year,  stu_no,      weight(-), TSO(kgDM.ha-1), TLV(kgDM.ha-1), TST(kgDM.ha-1), TRT(kgDM.ha-1), maxLAI(m2.m-2), rootdepth(cm), TAGP(kgDM.ha-1)
     1.000,    53052,  2001,  342161,     4294812920,        6251.32,        2846.48,        5008.26,        2107.71,           7.56,        100.00,        14106.06
     1.000,    53052,  2001,  340009,     3797463300,        3554.72,        2846.48,        4651.61,        2107.71,           7.56,         60.00,        11052.81
     1.000,    53052,  2001,  342160,     3221109690,        6251.32,        2846.48,        5008.26,        2107.71,           7.56,        100.00,        14106.06
     1.000,    53052,  2001,  342162,     3221109690,        6251.32,        2846.48,        5008.26,        2107.71,           7.56,        100.00,        14106.06
     1.000,    53052,  2001,  340821,     3187671940,        3554.72,        2846.48,        4651.61,        2107.71,           7.56,         60.00,        11052.81
     1.000,    53052,  2001,  340772,     2953844940,        1507.29,        2719.38,        3446.93,        2090.01,           7.12,         40.00,         7673.59
     1.000,    53052,  2001,  340010,     2278477980,        5857.24,        2846.48,        4961.26,        2107.71,           7.56,         80.00,        13664.99
     1.000,    53052,  2001,  340753,     2144350500,        7783.57,        2846.48,        5177.28,        2107.71,           7.56,        100.00,        15807.34
     1.000,    53052,  2001,  340023,      913890160,        1551.05,        2745.21,        3611.77,        2094.92,           7.19,         60.00,         7908.02
     1.000,    53052,  2001,  340012,      759492660,        3511.55,        2846.48,        4645.35,        2107.71,           7.56,         60.00,        11003.38
     1.000,    53052,  2001,  340013,      759492660,        1490.07,        2704.05,        3351.43,        2087.04,           7.10,         40.00,         7545.55
     1.000,    53052,  2001,  340183,      738461235,        5296.45,        2846.48,        4892.69,        2107.71,           7.56,        100.00,        13035.63
     1.000,    53052,  2001,  340773,      738461235,        6251.32,        2846.48,        5008.26,        2107.71,           7.56,        100.00,        14106.06
     1.000,    53052,  2001,  340182,      714783500,        7783.57,        2846.48,        5177.28,        2107.71,           7.56,        100.00,        15807.34
     1.000,    53052,  2001,  340728,      571181350,        1616.97,        2771.51,        3784.77,        2099.82,           7.28,         80.00,         8173.25
     1.000,    53052,  2001,  340755,      536087625,        5857.24,        2846.48,        4961.26,        2107.71,           7.56,         80.00,        13664.99
     1.000,    53052,  2001,  340729,      342708810,        1493.04,        2586.54,        2809.29,        2053.16,           6.82,         40.00,         6888.87
     1.000,    53052,  2001,  340754,      178695875,        9290.80,        2846.48,        5311.03,        2107.71,           7.56,        125.00,        17448.31
     1.000,    53052,  2001,  340805,        5509760,        6696.68,        2846.48,        5060.03,        2107.71,           7.56,        100.00,        14603.20
     1.000,    53052,  2001,  340806,        1377440,        7783.57,        2846.48,        5177.28,        2107.71,           7.56,        100.00,        15807.34
     1.000,    53052,  2002,  340771,    10338457290,        5333.65,        3155.49,        5324.52,        2391.21,           8.12,        100.00,        13813.66
     1.000,    53052,  2002,  340822,     9563015820,        4022.74,        3155.49,        5171.29,        2391.21,           8.12,         60.00,        12349.52
     1.000,    53052,  2002,  340008,     5316448620,        4022.74,        3155.49,        5171.29,        2391.21,           8.12,         60.00,        12349.52
     1.000,    53052,  2002,  342161,     4294812920,        5935.78,        3155.49,        5386.66,        2391.21,           8.12,        100.00,        14477.92
     1.000,    53052,  2002,  340009,     3797463300,        4022.74,        3155.49,        5171.29,        2391.21,           8.12,         60.00,        12349.52
     1.000,    53052,  2002,  342160,     3221109690,        5935.78,        3155.49,        5386.66,        2391.21,           8.12,        100.00,        14477.92
     1.000,    53052,  2002,  342162,     3221109690,        5935.78,        3155.49,        5386.66,        2391.21,           8.12,        100.00,        14477.92
     1.000,    53052,  2002,  340821,     3187671940,        4022.74,        3155.49,        5171.29,        2391.21,           8.12,         60.00,        12349.52
     1.000,    53052,  2002,  340772,     2953844940,        1299.22,        3155.49,        4797.41,        2391.21,           8.12,         40.00,         9252.12
     1.000,    53052,  2002,  340010,     2278477980,        5680.77,        3155.49,        5361.16,        2391.21,           8.12,         80.00,        14197.42
     1.000,    53052,  2002,  340753,     2144350500,        6820.53,        3155.49,        5461.40,        2391.21,           8.12,        100.00,        15437.41
     1.000,    53052,  2002,  340023,      913890160,        1472.65,        3155.49,        4825.25,        2391.21,           8.12,         60.00,         9453.40
     1.000,    53052,  2002,  340012,      759492660,        3987.33,        3155.49,        5166.92,        2391.21,           8.12,         60.00,        12309.74
     1.000,    53052,  2002,  340013,      759492660,        1212.59,        3155.49,        4783.12,        2391.21,           8.12,         40.00,         9151.21
     1.000,    53052,  2002,  340183,      738461235,        5333.65,        3155.49,        5324.52,        2391.21,           8.12,        100.00,        13813.66
     1.000,    53052,  2002,  340773,      738461235,        5935.78,        3155.49,        5386.66,        2391.21,           8.12,        100.00,        14477.92
     1.000,    53052,  2002,  340182,      714783500,        6820.53,        3155.49,        5461.40,        2391.21,           8.12,        100.00,        15437.41
     1.000,    53052,  2002,  340728,      571181350,        1681.45,        3155.49,        4857.81,        2391.21,           8.12,         80.00,         9694.75
     1.000,    53052,  2002,  340755,      536087625,        5680.77,        3155.49,        5361.16,        2391.21,           8.12,         80.00,        14197.42
     1.000,    53052,  2002,  340729,      342708810,         778.96,        3155.49,        4708.57,        2391.21,           8.12,         40.00,         8643.02
     1.000,    53052,  2002,  340754,      178695875,        7819.30,        3155.49,        5527.48,        2391.21,           8.12,        125.00,        16502.27
     1.000,    53052,  2002,  340805,        5509760,        6188.65,        3155.49,        5410.40,        2391.21,           8.12,        100.00,        14754.54
     1.000,    53052,  2002,  340806,        1377440,        6820.53,        3155.49,        5461.40,        2391.21,           8.12,        100.00,        15437.41
     1.000,    53052,  2003,  340771,    10338457290,        6338.93,        3088.02,        4945.78,        2382.18,           7.93,        100.00,        14372.73
     1.000,    53052,  2003,  340822,     9563015820,        5633.37,        3088.02,        4881.73,        2382.18,           7.93,         60.00,        13603.12
     1.000,    53052,  2003,  340008,     5316448620,        5633.37,        3088.02,        4881.73,        2382.18,           7.93,         60.00,        13603.12
     1.000,    53052,  2003,  342161,     4294812920,        6691.49,        3088.02,        4974.62,        2382.18,           7.93,        100.00,        14754.13
     1.000,    53052,  2003,  340009,     3797463300,        5633.37,        3088.02,        4881.73,        2382.18,           7.93,         60.00,        13603.12
     1.000,    53052,  2003,  342160,     3221109690,        6691.49,        3088.02,        4974.62,        2382.18,           7.93,        100.00,        14754.13
     1.000,    53052,  2003,  342162,     3221109690,        6691.49,        3088.02,        4974.62,        2382.18,           7.93,        100.00,        14754.13
     1.000,    53052,  2003,  340821,     3187671940,        5633.37,        3088.02,        4881.73,        2382.18,           7.93,         60.00,        13603.12
     1.000,    53052,  2003,  340772,     2953844940,        3700.18,        3088.02,        4662.24,        2382.18,           7.93,         40.00,        11450.44
